                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                      768                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.7557120877128162E+009                  1.2903113179438053E+008                  5.7120395674057481E+003                  8.6702473407599145E-001                  9.5079412617679304E-001                 -1.6033761988787332E+000                  4.9636426414163964E-001                  1.9990988625257437E-005                  4.8306301542281227E-001                  1.7560253095929493E-005                  5.1429905304182936E-003                  9.2299324102777681E-003                  2.0850244238750358E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7874281981396434E-001                  6.6182469049815354E-004                  3.0046918418697949E-001                  2.6882541055667166E-003                  1.8972785098749314E-003                  9.3783924399853270E-003                  2.0850244238750371E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2786926976583018E+003                  2.8566887938025467E+007                  1.1533696337575922E+010                  8.6688299931790802E-001                  8.6688299931790780E-001                  2.9057624999169761E-045                  1.9476446029584180E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.6963659779205968E+016                               "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260306"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                 -2.1913509923333713E-002                  3.7572673578287765E+000                 -6.7628769594109297E+000                  4.7982434658772366E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5333674476862617E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                 -2.1914885338786865E-002                  3.7583461464139800E+000                 -6.7555116202412648E+000                  4.8066893051588702E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.5767155292513117E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                 -2.1916575714221353E-002                  3.7595677920764481E+000                 -6.7475396794820490E+000                  4.8158850100127593E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.6244701439871810E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                 -2.1918235363251173E-002                  3.7614341241807008E+000                 -6.7359708842058330E+000                  4.8293236870388263E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.6953499438601492E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                 -2.1921467463291135E-002                  3.7640217507246216E+000                 -6.7212687456001339E+000                  4.8466190542649210E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.7881966135646917E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999999150002E-001                 -2.1924592047195539E-002                  3.7667113214140242E+000                 -6.7073315034396535E+000                  4.8632524176504379E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.8791647323122601E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998900002E-001                 -2.1927618014106743E-002                  3.7698573325220646E+000                 -6.6925042544730262E+000                  4.8812341965250514E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.9792031479623435E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998587508E-001                 -2.1931273599735499E-002                  3.7735342678937172E+000                 -6.6770480802646750E+000                  4.9003784143437876E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.0871876849096243E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999998275013E-001                 -2.1934801461519823E-002                  3.7774040809560860E+000                 -6.6625944289776040E+000                  4.9187148250895403E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.1917075923276596E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999997962519E-001                 -2.1938213927428101E-002                  3.7814820586565774E+000                 -6.6490933895058024E+000                  4.9363088546617933E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.2925336514961539E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999997650024E-001                 -2.1941522017779259E-002                  3.7857867351136401E+000                 -6.6365060345162581E+000                  4.9532182891730132E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.3894039950247075E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999997337530E-001                 -2.1944735676767593E-002                  3.7903412879515015E+000                 -6.6248047139826856E+000                  4.9694944200110740E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  3.4820105823243416E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
