                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     276                                      812                  1.0000000000000000E+000                  2.0000000000000000E-002                  8.7599090446484928E+009                  2.7100301146012060E+007                  5.7818973926663566E+003                  1.4772773571630375E+000                  1.2112768608850430E+000                 -9.2210714694236484E-001                  9.5766941260470417E-004                  1.0827709506946371E-011                  9.7916473340419552E-001                  5.3391801009727179E-005                  9.7853095071402905E-003                  3.8766496110913956E-003                  2.0850244238750397E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.1312024765493700E-001                  8.3487208170946402E-004                  3.6588515871863747E-001                  2.3451764545701363E-003                  2.4629413757577120E-003                  9.1893574612575829E-003                  2.0850244238750384E-003                  2.1790759180931735E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3342038446848124E+004                  1.3160592621981224E+007                  6.7692095539892340E+009                  1.4773774624324496E+000                  1.4773774624324507E+000                  1.3210152806749193E-037                  5.7226785495806926E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.7644170566739930E+017                               "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260306"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  8.3243420939983104E-002                  3.7623192984929026E+000                 -6.9079595937637350E+000                  4.6582866345286131E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8136865805442111E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  8.3242491877180538E-002                  3.7628816817330728E+000                 -6.9040769009422123E+000                  4.6627326909931632E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8299795937300639E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999775002E-001                  8.3241340876679573E-002                  3.7635136082667291E+000                 -6.8998226686583948E+000                  4.6676200021468297E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8479998264419445E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999999650002E-001                  8.3240201087009996E-002                  3.7644718294083432E+000                 -6.8935532867169158E+000                  4.6748494430015990E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.8748799002343133E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999999400002E-001                  8.3237954152524010E-002                  3.7664314103253473E+000                 -6.8814091145397231E+000                  4.6889572972459392E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9280656828893711E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999998900002E-001                  8.3233584105008585E-002                  3.7686558559392411E+000                 -6.8688548037391106E+000                  4.7037413238654562E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.9846345092418760E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999998587508E-001                  8.3230930584789628E-002                  3.7704154589009535E+000                 -6.8595792535302023E+000                  4.7147810273592361E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0274930909399551E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999998275013E-001                  8.3228333089748460E-002                  3.7731303333371087E+000                 -6.8462508303490210E+000                  4.7308319760914026E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.0907042456129330E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999997650013E-001                  8.3223294978499576E-002                  3.7769764114081190E+000                 -6.8295900540392447E+000                  4.7513511032219737E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  2.1724984496705770E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
